kind	class	method	param	index	path	tool
METHOD	xscript.object.XTypeDataNativeFunc	invoke(xscript.object.XRuntime,xscript.XExec,int,xscript.values.XValue,xscript.values.XValue[],java.util.List,java.util.Map)	nan	nan	url5583f3dbb2_XOR19_XScript_tgz-pJ8-xscript_interactive_MainJ8/src/xscript/object/XTypeDataNativeFunc.java	!nullgtn
FIELD	xscript.compiler.XTreeCompiler	nan	module	nan	url5583f3dbb2_XOR19_XScript_tgz-pJ8-xscript_interactive_MainJ8/src/xscript/compiler/XTreeCompiler.java	!nullgtn
PARAMETER	leetcode.oj.Solution$TreeNode	TreeNode(int,leetcode.oj.Solution.TreeNode,leetcode.oj.Solution.TreeNode)	right	2	url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/leetcode/oj/Solution.java	!nullgtn
METHOD	org.jczh.appliedxml.TypeAdapters$22$1	read(org.jczh.appliedxml.XmlReader)	nan	nan	url400631cdd0_ludaiqian_appliedxml_tgz-pJ8-test_simples_TestJ8/src/org/jczh/appliedxml/TypeAdapters.java	!wpi
PARAMETER	ch.obermuhlner.jhuge.collection.AbstractHugeHashMap$AbstractEntrySetIterator	createEntry(K,V)	key	0	url2b521cbda7_eobermuhlner_jhuge_tgz-pJ8-ch_obermuhlner_jhuge_example_MeasureHeapJ8/src/ch/obermuhlner/jhuge/collection/AbstractHugeHashMap.java	!wpi
PARAMETER	jneat.NNode	NNode(jneat.NodeTypeEnum,jneat.NodeLabelEnum,jneat.Trait)	t	2	url8012c8d031_dmbb966_BBMS_tgz-pJ8-testbed_JNEATtestJ8/src/jneat/NNode.java	!nullgtn
PARAMETER	rivercityransom.contracts.BlocContract	setObjet(rivercityransom.services.ObjetService)	t	0	urlc3ca8aa24b_davidsan_rivercityransom_tgz-pJ8-rivercityransom_dirtytests_GangsterTestMainJ8/src/rivercityransom/contracts/BlocContract.java	!nullgtn
METHOD	parse.exp.InstantiationParser	parse(java.lang.String,int)	nan	nan	urlc8dbc7ce6e_dlubarov_guava_tgz-pJ8-MainJ8/src/parse/exp/InstantiationParser.java	!nullgtn
FIELD	org.pcj.test.StorageExample	nan	x	nan	urld856362767_hpdcj_PCJ_tgz-pJ8-org_pcj_test_StorageExampleMainJ8/src/org/pcj/test/StorageExample.java	!nullgtn
FIELD	com.usps.evs.vo.PicCodeVO	nan	alternatePackageID	nan	urld025f21ac3_mvattipulusu_Innovation2013_tgz-pJ8-com_usps_data_ManifestFileTestJ8/src/com/usps/evs/vo/PicCodeVO.java	!nullgtn
PARAMETER	org.quartz.classloading.ClassLoadHelper	loadClass(java.lang.String)	name	0	url7f729337e3_timmolter_Sundial_tgz-pJ8-org_knowm_sundial_SampleRunJ8/src/org/quartz/classloading/ClassLoadHelper.java	!wpi
FIELD	xscript.compiler.tree.XTree$XTreeCall	nan	method	nan	url5583f3dbb2_XOR19_XScript_tgz-pJ8-xscript_interactive_MainJ8/src/xscript/compiler/tree/XTree.java	!nullgtn
FIELD	org.jbox2d.testbed.framework.ContactPoint	nan	fixtureB	nan	urld8e41b4f7f_warrenfalk_jbox2dtest_tgz-pJ8-org_jbox2d_testbed_framework_TestbedMainJ8/src/org/jbox2d/testbed/framework/ContactPoint.java	!nullgtn
FIELD	erilex.codegen.embedded.TypingLanguageGenerator	nan	generator	nan	urlaa914a1de2_xu_hao_erilex_tgz-pJ8-erilex_esl_ESLJ8/src/erilex/codegen/embedded/TypingLanguageGenerator.java	!nullgtn
FIELD	mp1401.examples.misterx.model.gameitems.impl.MapImpl	nan	mapDataParser	nan	url73605095e9_mp1401_misterx_tgz-pJ8-mp1401_examples_misterx_demo_shell_ShellDemoJ8/src/mp1401/examples/misterx/model/gameitems/impl/MapImpl.java	!nullgtn
PARAMETER	agentes.jade.Centralizador.AgenteCentralizador	updateOutputFile(java.lang.String,java.io.File)	file	1	url75694980d5_fabioalmeid_tp01ftc_tgz-pJ8-agentes_jade_Centralizador_ExemploParserGramaticaCentralizadorJ8/src/agentes/jade/Centralizador/AgenteCentralizador.java	!nullgtn
METHOD	de.codesourcery.dcpu16.ast.NumberLiteralNode	valueOf(de.codesourcery.dcpu16.ast.TermNode)	nan	nan	url46a88cc932_toby1984_tinyc_tgz-pJ8-de_codesourcery_dcpu16_compiler_CompilerJ8/src/de/codesourcery/dcpu16/ast/NumberLiteralNode.java	!wpi
METHOD	org.jgraph.example.IconExample$CustomCell	getIcon()	nan	nan	url20b0f880a5_jgraph_legacy_jgraph5_tgz-pJ8-org_jgraph_example_HelloWorldJ8/src/org/jgraph/example/IconExample.java	!nullgtn
FIELD	org.dclayer.net.lla.CachedLLA	nan	firstLinkPacketPrefixData	nan	url80e7c3d65d_sblit_dcl_tgz-pJ8-org_dclayer_DCLJ8/src/org/dclayer/net/lla/CachedLLA.java	!nullgtn
FIELD	net.oauth.OAuthConsumer	nan	consumerKey	nan	url24d793285d_auzll_gengweibo_tgz-pJ8-org_json_TestJ8/src/net/oauth/OAuthConsumer.java	!nullgtn
METHOD	mythrift.BinaryAnnotation	getHost()	nan	nan	url93da129d40_marioskogias_blkin_hadoop_tgz-pJ8-mythrift_MyZipkinThriftJ8/src/mythrift/BinaryAnnotation.java	!nullgtn
PARAMETER	xscript.object.XTypeDataWeakRef	alloc(xscript.object.XRuntime,xscript.values.XValue,java.util.List,java.util.Map)	type	1	url5583f3dbb2_XOR19_XScript_tgz-pJ8-xscript_interactive_MainJ8/src/xscript/object/XTypeDataWeakRef.java	!annotator
FIELD	net.dtkanov.blocks.logic.derived.NANDNode	nan	inAND	nan	urlb534bf3fca_akademi4eg_aka_uvc_tgz-pJ8-net_dtkanov_blocks_core_AppCoreJ8/src/net/dtkanov/blocks/logic/derived/NANDNode.java	!annotator
FIELD	modes.EditMode	nan	font	nan	url28dfd00382_byang223_TurnBAPI_tgz-pJ8-units_upgrades_UpgradeTestJ8/src/modes/EditMode.java	!nullgtn
PARAMETER	org.jgraph.graph.DefaultGraphCell	DefaultGraphCell(java.lang.Object,org.jgraph.graph.AttributeMap,javax.swing.tree.MutableTreeNode[])	storageMap	1	url20b0f880a5_jgraph_legacy_jgraph5_tgz-pJ8-org_jgraph_example_HelloWorldJ8/src/org/jgraph/graph/DefaultGraphCell.java	!nullgtn
PARAMETER	com.mxgraph.model.mxCell	mxCell(java.lang.Object,com.mxgraph.model.mxGeometry,java.lang.String)	geometry	1	url20b0f880a5_jgraph_legacy_jgraph5_tgz-pJ8-org_jgraph_example_HelloWorldJ8/src/com/mxgraph/model/mxCell.java	!nullgtn
METHOD	de.hrw.mdbt.model.Person	getSex()	nan	nan	urlc1c8a2efc1_wydler_mdbt_tgz-pJ8-de_hrw_mdbt_CRSJ8/src/de/hrw/mdbt/model/Person.java	!nullgtn
PARAMETER	org.ands.rifcs.base.Party	addDescription(java.lang.String,java.lang.String,java.lang.String)	language	2	url39209c0557_au_research_ANDS_RIFCS_API_tgz-pJ8-org_ands_rifcs_example_SampleRIFCSBuildCollectionV1Dot6Number1J8/src/org/ands/rifcs/base/Party.java	!nullgtn
FIELD	com.usps.evs.vo.StatusExtractVO	nan	statusExtractHeader	nan	urld025f21ac3_mvattipulusu_Innovation2013_tgz-pJ8-com_usps_data_ManifestFileTestJ8/src/com/usps/evs/vo/StatusExtractVO.java	!nullgtn
METHOD	ch.zhaw.regularLanguages.evolution.initialisation.EvolvingGlobalProblemSetInitialisation	getCandidates()	nan	nan	url835a90ed59_aschi_regularLanguages_tgz-pJ8-ch_zhaw_regularLanguages_evolution_runners_EvolvingLocalDivisable5LanguageJ8/src/ch/zhaw/regularLanguages/evolution/initialisation/EvolvingGlobalProblemSetInitialisation.java	!nullgtn
FIELD	com.fidelis.argface.CommonPojo	nan	fourOperand	nan	url27db8982cd_leohinterlang_argFace_tgz-pJ8-com_fidelis_argface_ArgSampleJ8/src/com/fidelis/argface/CommonPojo.java	!nullgtn
FIELD	ori.mas.core.Body	nan	_preparedActor	nan	urleb43757003_Origraena_mas_platform_tgz-pJ8-ori_MainJ8/src/ori/mas/core/Body.java	!annotator
METHOD	com.usps.evs.vo.ConfirmationSummaryVO	getTransactionDate()	nan	nan	urld025f21ac3_mvattipulusu_Innovation2013_tgz-pJ8-com_usps_data_ManifestFileTestJ8/src/com/usps/evs/vo/ConfirmationSummaryVO.java	!nullgtn
METHOD	cn.jpush.api.SimpleTrustManager	getAcceptedIssuers()	nan	nan	url088e9d87be_jpush_jpush_java_library_tgz-pJ8-cn_jpush_example_JPushClientExampleJ8/src/cn/jpush/api/SimpleTrustManager.java	!nullgtn
METHOD	org.nerv.rpgclient.monster.Monster	drop()	nan	nan	url2e4fca7217_mark_lacdao_RPGClient_tgz-pJ8-org_nerv_rpgclient_MainJ8/src/org/nerv/rpgclient/monster/Monster.java	!nullgtn
METHOD	com.fidelis.argface.ArgOption	getSetter()	nan	nan	url27db8982cd_leohinterlang_argFace_tgz-pJ8-com_fidelis_argface_ArgSampleJ8/src/com/fidelis/argface/ArgOption.java	!nullgtn
METHOD	risiko.actions.actionPackage	getStartGame()	nan	nan	url70997c83aa_Xilaew_risiko_tgz-pJ8-risiko_XMI2XMLtransformerJ8/src/risiko/actions/actionPackage.java	!nullgtn
FIELD	cz.mff.dpp.args.examples.SetterTest$Options	nan	bee	nan	url8752fbdeb0_sixtam_args_tgz-pJ8-cz_mff_dpp_args_examples_ConstraintTestJ8/src/cz/mff/dpp/args/examples/SetterTest.java	!nullgtn
FIELD	compiler.EsperCGenerator	nan	variableList	nan	url89cafed56a_AlexDiru_esper_compiler_final_tgz-pJ8-compiler_ProgramJ8/src/compiler/EsperCGenerator.java	!nullgtn
METHOD	leetcode.oj.Solution2	buildTreePost(int[],int,int,int[],int[])	nan	nan	url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/leetcode/oj/Solution2.java	!nullgtn
FIELD	com.mxgraph.model.mxCell	nan	children	nan	url20b0f880a5_jgraph_legacy_jgraph5_tgz-pJ8-org_jgraph_example_HelloWorldJ8/src/com/mxgraph/model/mxCell.java	!wpi
FIELD	cn.jpush.api.MessageResult	nan	msg_id	nan	url088e9d87be_jpush_jpush_java_library_tgz-pJ8-cn_jpush_example_JPushClientExampleJ8/src/cn/jpush/api/MessageResult.java	!nullgtn
PARAMETER	de.odysseus.el.tree.impl.ast.AstComposite	eval(de.odysseus.el.tree.Bindings,javax.el.ELContext)	context	1	url4fdf79ae2c_beckchr_juel_tgz-pJ8-de_odysseus_el_samples_xml_sax_XMELFilterJ8/src/de/odysseus/el/tree/impl/ast/AstComposite.java	!nullgtn
PARAMETER	org.json.JSONML	parse(org.json.XMLTokener,boolean,org.json.JSONArray)	ja	2	url8551e9ebc1_mishika05_Salesforce_DataGen_tgz-pJ8-org_json_TestJ8/src/org/json/JSONML.java	!nullgtn
FIELD	entity.City	nan	state	nan	url7507f7ef16_Neuro17_jsongkick_tgz-pJ8-jsongkick_AppJ8/src/entity/City.java	!nullgtn
PARAMETER	org.patchca.text.renderer.AbstractTextRenderer	draw(java.lang.String,java.awt.image.BufferedImage,org.patchca.font.FontFactory,org.patchca.color.ColorFactory)	fontFactory	2	url4913e7683c_pusuo_patchca_tgz-pJ8-org_patchca_demo_PatchcaFilterDemoPNGJ8/src/org/patchca/text/renderer/AbstractTextRenderer.java	!nullgtn
FIELD	org.maltparser.parser.history.container.ActionContainer	nan	table	nan	url80e39b1957_tobikster_IJN_headers_recognition_tgz-pJ8-org_maltparser_examples_CreatePhraseStructureGraphJ8/src/org/maltparser/parser/history/container/ActionContainer.java	!annotator
PARAMETER	net.madz.test.stochastic.core.impl.DefaultTestContext	DefaultTestContext(org.junit.runners.model.Statement,java.lang.Class,java.lang.reflect.Method,java.lang.Object)	base	0	urlac20d257ff_zhongdj_Madz_Stochastic_tgz-pJ8-net_madz_test_stochastic_core_impl_DynamicDemoJ8/src/net/madz/test/stochastic/core/impl/DefaultTestContext.java	!nullgtn
FIELD	de.hrw.mdbt.model.Task	nan	description	nan	urlc1c8a2efc1_wydler_mdbt_tgz-pJ8-de_hrw_mdbt_CRSJ8/src/de/hrw/mdbt/model/Task.java	!nullgtn
METHOD	com.usps.evs.vo.ManifestDetailRawLineV17Vo	getAltDuns()	nan	nan	urld025f21ac3_mvattipulusu_Innovation2013_tgz-pJ8-com_usps_data_ManifestFileTestJ8/src/com/usps/evs/vo/ManifestDetailRawLineV17Vo.java	!nullgtn
METHOD	org.agetac.common.model.impl.Message	getDate()	nan	nan	url21b471891f_Agetac_Model_tgz-pJ8-org_json_TestJ8/src/org/agetac/common/model/impl/Message.java	!nullgtn
FIELD	de.hrw.mdbt.model.Employee	nan	ssn	nan	urlc1c8a2efc1_wydler_mdbt_tgz-pJ8-de_hrw_mdbt_CRSJ8/src/de/hrw/mdbt/model/Employee.java	!nullgtn
PARAMETER	net.hetimatan.util.event.EventTask	errorAction(net.hetimatan.util.event.EventTask)	task	0	url0e7d57473a_kyorohiro_HetimaUtil_tgz-pJ8-net_hetimatan_net_http_HttpServer3xxJ8/src/net/hetimatan/util/event/EventTask.java	!nullgtn
FIELD	Instrucoes.IFind	nan	set	nan	url9d1719148e_mrqsdavi_pegmachine_tgz-pJ8-peg_RegexJ8/src/Instrucoes/IFind.java	!nullgtn
METHOD	mi.legacy.parser.character.OrPattern	match(mi.legacy.parser.character.IParseStream)	nan	nan	url0067cdd33d_goldolphin_Mi_tgz-pJ8-mi_regex_CommonJ8/src/mi/legacy/parser/character/OrPattern.java	!nullgtn
PARAMETER	xscript.values.XValue	incRef(xscript.object.XRuntime,xscript.values.XValue,int)	value	1	url5583f3dbb2_XOR19_XScript_tgz-pJ8-xscript_interactive_MainJ8/src/xscript/values/XValue.java	!nullgtn
METHOD	com.moblima.model.Movie	getRating()	nan	nan	urlaf656038a0_Salihan04_MOBLIMA_tgz-pJ8-com_moblima_util_dataTestJ8/src/com/moblima/model/Movie.java	!nullgtn
METHOD	benchmarks.benchmarks.regexdna.SolverVanillaST$Rewriter	replacement()	nan	nan	url70ed135da7_ralfbiedert_jcores_tgz-pJ8-sandbox_SimpleFilterTestJ8/src/benchmarks/benchmarks/regexdna/SolverVanillaST.java	!nullgtn
METHOD	com.jgraph.layout.JGraphWordBrowser	addEdge(java.lang.Object,java.lang.Object,java.lang.Object,java.lang.String)	nan	nan	url20b0f880a5_jgraph_legacy_jgraph5_tgz-pJ8-org_jgraph_example_HelloWorldJ8/src/com/jgraph/layout/JGraphWordBrowser.java	!nullgtn
PARAMETER	linkStateRouting.HelloMessage	HelloMessage(reso.ip.IPAddress,java.util.Set)	routerId	0	urlfb310a588a_alokhan_LinkStateNetworkSimulation_tgz-pJ8-reso_examples_static_routing_DemoJ8/src/linkStateRouting/HelloMessage.java	!nullgtn
METHOD	ninja.Kitchen	cookRetrieve()	nan	nan	url9d04094941_petermikitsh_PizzaDeliverySystem_tgz-pJ8-testdrivers_ManagerReportTestDriverJ8/src/ninja/Kitchen.java	!nullgtn
FIELD	Molecule	nan	children	nan	url913d8566d1_AnsBalin_rbn_tgz-pJ8-MainJ8/src/Molecule.java	!annotator
PARAMETER	racko.Rack	scoreProbability(racko.Rack.LUS,interfaces.Distribution,boolean,boolean,int)	err_weight	1	urlfaa9045c2e_Azmisov_racko_ai_tgz-pJ8-client_TestingJ8/src/racko/Rack.java	!nullgtn
METHOD	com.usps.evs.vo.ConfirmationSummaryVO	getRecordType()	nan	nan	urld025f21ac3_mvattipulusu_Innovation2013_tgz-pJ8-com_usps_data_ManifestFileTestJ8/src/com/usps/evs/vo/ConfirmationSummaryVO.java	!nullgtn
METHOD	org.agetac.common.api.InterventionApi	getImplique(java.lang.String)	nan	nan	url21b471891f_Agetac_Model_tgz-pJ8-org_json_TestJ8/src/org/agetac/common/api/InterventionApi.java	!nullgtn
METHOD	de.hrw.mdbt.model.Report	getDate()	nan	nan	urlc1c8a2efc1_wydler_mdbt_tgz-pJ8-de_hrw_mdbt_CRSJ8/src/de/hrw/mdbt/model/Report.java	!nullgtn
FIELD	com.usps.evs.vo.ExtractFileVO	nan	extractVOs	nan	urld025f21ac3_mvattipulusu_Innovation2013_tgz-pJ8-com_usps_data_ManifestFileTestJ8/src/com/usps/evs/vo/ExtractFileVO.java	!nullgtn
PARAMETER	org.apache.thrift.protocol.TProtocol	writeString(java.lang.String)	str	0	url00509339cf_tedwon_scribe_log4j_appender_tgz-pJ8-com_realtimecep_scribe_ScribeJavaServerJ8/src/org/apache/thrift/protocol/TProtocol.java	!annotator
METHOD	com.usps.data.Detail	getOriginalMailingDate()	nan	nan	urld025f21ac3_mvattipulusu_Innovation2013_tgz-pJ8-com_usps_data_ManifestFileTestJ8/src/com/usps/data/Detail.java	!nullgtn
FIELD	com.mxgraph.model.mxGraphModel$mxCollapseChange	nan	cell	nan	url20b0f880a5_jgraph_legacy_jgraph5_tgz-pJ8-org_jgraph_example_HelloWorldJ8/src/com/mxgraph/model/mxGraphModel.java	!annotator
FIELD	vikram.demo.domain.Post	nan	title	nan	urlb090c33e5e_vikrambindal_mongodb_tgz-pJ8-vikram_demo_main_BlogDemoMainJ8/src/vikram/demo/domain/Post.java	!nullgtn
METHOD	uy.edu.fing.mina.fsa.tf.CompositeTf	pushNotsDown()	nan	nan	url47fcfc0133_baliosian_tau_fst_tgz-pJ8-uy_edu_fing_mina_fsa_test_old_TestComposition1J8/src/uy/edu/fing/mina/fsa/tf/CompositeTf.java	!annotator
METHOD	org.KonohaScript.KNameSpace	GetSyntax(java.lang.String)	nan	nan	url901cc5721b_shidasan_KonohaCoffee_tgz-pJ8-org_KonohaScript_KonohaJ8/src/org/KonohaScript/KNameSpace.java	!annotator
FIELD	org.agilewiki.jactor2.core.blades.BladeBase	nan	reactor	nan	url7d636e8121_laforge49_JActor2_tgz-pJ8-org_agilewiki_jactor2_core_revisited_EHJ8/src/org/agilewiki/jactor2/core/blades/BladeBase.java	!annotator
FIELD	com.mpos.lottery.te.config.exception.SystemException	nan	metaData	nan	url2bc31e3489_ramonli_RabbitMQResearch_tgz-pJ8-com_mpos_lottery_te_thirdpartyservice_amqp_protobuf_CancellationMessagePulisherJ8/src/com/mpos/lottery/te/config/exception/SystemException.java	!nullgtn
FIELD	com.github.quickhull3d.HalfEdge	nan	opposite	nan	url72c32f3c54_Quickhull3d_quickhull3d_tgz-pJ8-com_github_quickhull3d_SimpleExampleJ8/src/com/github/quickhull3d/HalfEdge.java	!annotator
FIELD	com.usps.evs.vo.SampleHeader	nan	filetype	nan	urld025f21ac3_mvattipulusu_Innovation2013_tgz-pJ8-com_usps_data_ManifestFileTestJ8/src/com/usps/evs/vo/SampleHeader.java	!nullgtn
FIELD	br.edu.ufcg.lsd.oursim.entities.request.RequestSpec	nan	brokerId	nan	urlb5d5be4365_abmargb_oursim_ext_tgz-pJ8-br_edu_ufcg_lsd_oursim_experiments_RemoteNoFScenarioGeneratorJ8/src/br/edu/ufcg/lsd/oursim/entities/request/RequestSpec.java	!nullgtn
PARAMETER	org.maltparser.core.helper.HashSet	itemEquals(java.lang.Object,java.lang.Object)	b	1	url80e39b1957_tobikster_IJN_headers_recognition_tgz-pJ8-org_maltparser_examples_CreatePhraseStructureGraphJ8/src/org/maltparser/core/helper/HashSet.java	!nullgtn
FIELD	ee.ea.pkg1.Field	nan	p2	nan	url6dc6a3bff8_JasonxJiang_PokemonEvolutionaryAlgorithm_tgz-pJ8-ee_ea_pkg1_EEEA1J8/src/ee/ea/pkg1/Field.java	!nullgtn
METHOD	hdfs.replicationsimulator.PendingReplicationBlocks	getTimedOutBlocks()	nan	nan	url04f7fcf4e1_peteratt_HDFS_Replication_Simulator_tgz-pJ8-hdfs_replicationsimulator_MainJ8/src/hdfs/replicationsimulator/PendingReplicationBlocks.java	!nullgtn
METHOD	com.usps.evs.vo.PaymentExtractDetailVO	getPaymentStatus()	nan	nan	urld025f21ac3_mvattipulusu_Innovation2013_tgz-pJ8-com_usps_data_ManifestFileTestJ8/src/com/usps/evs/vo/PaymentExtractDetailVO.java	!nullgtn
FIELD	com.mxgraph.model.mxCell	nan	parent	nan	url20b0f880a5_jgraph_legacy_jgraph5_tgz-pJ8-org_jgraph_example_HelloWorldJ8/src/com/mxgraph/model/mxCell.java	!wpi
METHOD	de.odysseus.el.tree.impl.ast.AstNode	eval(de.odysseus.el.tree.Bindings,javax.el.ELContext)	nan	nan	url4fdf79ae2c_beckchr_juel_tgz-pJ8-de_odysseus_el_samples_xml_sax_XMELFilterJ8/src/de/odysseus/el/tree/impl/ast/AstNode.java	!nullgtn
METHOD	com.usps.evs.vo.ManifestHeader	getMonth()	nan	nan	urld025f21ac3_mvattipulusu_Innovation2013_tgz-pJ8-com_usps_data_ManifestFileTestJ8/src/com/usps/evs/vo/ManifestHeader.java	!nullgtn
PARAMETER	com.jgraph.example.adapter.JGraphAdapterModel	fireTargetChanged(java.lang.Object,java.lang.Object,boolean)	target	1	url20b0f880a5_jgraph_legacy_jgraph5_tgz-pJ8-org_jgraph_example_HelloWorldJ8/src/com/jgraph/example/adapter/JGraphAdapterModel.java	!nullgtn
PARAMETER	net.oauth.http.HttpMessage	HttpMessage(java.lang.String,java.net.URL)	method	0	url24d793285d_auzll_gengweibo_tgz-pJ8-org_json_TestJ8/src/net/oauth/http/HttpMessage.java	!nullgtn
METHOD	test.Word	getName()	nan	nan	urlf91495fd27_Rembau_complie_tgz-pJ8-matcher_MatchJ8/src/test/Word.java	!nullgtn
PARAMETER	mi.legacy.parser.Transition	Transition(mi.legacy.parser.State)	target	0	url0067cdd33d_goldolphin_Mi_tgz-pJ8-mi_regex_CommonJ8/src/mi/legacy/parser/Transition.java	!nullgtn
PARAMETER	xscript.compiler.XCompilerOptions	asInt(java.lang.Object)	obj	0	url5583f3dbb2_XOR19_XScript_tgz-pJ8-xscript_interactive_MainJ8/src/xscript/compiler/XCompilerOptions.java	!nullgtn
FIELD	org.maltparser.core.io.dataformat.DataFormatSpecification$Dependency	nan	urlString	nan	url80e39b1957_tobikster_IJN_headers_recognition_tgz-pJ8-org_maltparser_examples_CreatePhraseStructureGraphJ8/src/org/maltparser/core/io/dataformat/DataFormatSpecification.java	!nullgtn
FIELD	drivenow.Systemereignis	nan	text	nan	url529c09a30c_kianyangchn_DriveNow_tgz-pJ8-drivenow_tests_TestJ8/src/drivenow/Systemereignis.java	!nullgtn
METHOD	org.json.CDL	getValue(org.json.JSONTokener)	nan	nan	url8be3f02398_vnamboo_LearnJava_tgz-pJ8-org_json_TestJ8/src/org/json/CDL.java	!nullgtn
PARAMETER	org.agilewiki.jactor2.core.readme.blades.A$1$1	processAsyncResponse(java.lang.Void)	_response	0	url7d636e8121_laforge49_JActor2_tgz-pJ8-org_agilewiki_jactor2_core_revisited_EHJ8/src/org/agilewiki/jactor2/core/readme/blades/Simple.java	!wpi
METHOD	de.odysseus.el.tree.impl.Parser	parseInteger(java.lang.String)	nan	nan	url4fdf79ae2c_beckchr_juel_tgz-pJ8-de_odysseus_el_samples_xml_sax_XMELFilterJ8/src/de/odysseus/el/tree/impl/Parser.java	!nullgtn
METHOD	nui.squirt.component.AbstractActionable	getAction()	nan	nan	url5e6a51063b_nuigroup_hci_for_java_tgz-pJ8-nui_squirt_demo_DemoSquirtApplicationJ8/src/nui/squirt/component/AbstractActionable.java	!nullgtn
METHOD	com.usps.evs.vo.ManifestDetail	getFileNumber()	nan	nan	urld025f21ac3_mvattipulusu_Innovation2013_tgz-pJ8-com_usps_data_ManifestFileTestJ8/src/com/usps/evs/vo/ManifestDetail.java	!nullgtn
METHOD	org.maltparser.core.io.dataformat.DataFormatSpecification	getDataStructure()	nan	nan	url80e39b1957_tobikster_IJN_headers_recognition_tgz-pJ8-org_maltparser_examples_CreatePhraseStructureGraphJ8/src/org/maltparser/core/io/dataformat/DataFormatSpecification.java	!nullgtn
METHOD	com.game.protobuf.GameProto$Request$Builder	internalGetFieldAccessorTable()	nan	nan	url7606378bcc_ljy2010a_protobuf2_tgz-pJ8-com_game_gameObj_bufBuilder_ReflectBuilderJ8/src/com/game/protobuf/GameProto.java	!nullgtn
METHOD	risiko.actions.util.actionAdapterFactory	createCoinCardsAdapter()	nan	nan	url70997c83aa_Xilaew_risiko_tgz-pJ8-risiko_XMI2XMLtransformerJ8/src/risiko/actions/util/actionAdapterFactory.java	!nullgtn
FIELD	cscie97.asn3.squaredesk.renter.Booking	nan	officespace	nan	urlcb91e63e47_alexGalushka_E97_Assignment3_tgz-pJ8-cscie97_asn3_test_TestDriverJ8/src/cscie97/asn3/squaredesk/renter/Booking.java	!nullgtn
FIELD	mi.lang.ast.Function	nan	returnType	nan	url0067cdd33d_goldolphin_Mi_tgz-pJ8-mi_regex_CommonJ8/src/mi/lang/ast/Function.java	!nullgtn
METHOD	com.jgraph.example.portlabels.PortLabelCell	addLeftPort(int,java.lang.String,java.util.Map,org.jgraph.graph.ParentMap)	nan	nan	url20b0f880a5_jgraph_legacy_jgraph5_tgz-pJ8-org_jgraph_example_HelloWorldJ8/src/com/jgraph/example/portlabels/PortLabelCell.java	!nullgtn
METHOD	com.github.quickhull3d.Face	connectHalfEdges(com.github.quickhull3d.HalfEdge,com.github.quickhull3d.HalfEdge)	nan	nan	url72c32f3c54_Quickhull3d_quickhull3d_tgz-pJ8-com_github_quickhull3d_SimpleExampleJ8/src/com/github/quickhull3d/Face.java	!nullgtn
FIELD	org.jbox2d.dynamics.contacts.ContactEdge	nan	contact	nan	url11fb0973cf_raichuman9_Swimmer526_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/org/jbox2d/dynamics/contacts/ContactEdge.java	!annotator
METHOD	com.facebook.fb303.FacebookService$getCounter_result$_Fields	findByName(java.lang.String)	nan	nan	url00509339cf_tedwon_scribe_log4j_appender_tgz-pJ8-com_realtimecep_scribe_ScribeJavaServerJ8/src/com/facebook/fb303/FacebookService.java	!nullgtn
PARAMETER	Game.Trade	estimateProfit(Sentiens.Clan)	pOV	0	url53f943c5cb_Praznat_AGP_tgz-pJ8-AMath_TestingJ8/src/Game/Trade.java	!annotator
